item_id,pedido_id,produto_id,quantidade,preco_unitario,subtotal
6899558,353292,5009,2,16.56,33.12
5003269,524387,1568,1,170.59,170.59
7999825,524387,8120,3,75.23,225.69
8464971,524387,2552,2,95.17,190.34
3597258,594951,7541,3,762.87,2288.61
1652293,594951,1277,2,980.19,1960.38
6394585,594951,3164,2,213.16,426.32
5245149,543523,8108,1,828.7,828.7
7362744,347339,2624,3,978.27,2934.81
2857508,347339,5746,3,384.68,1154.04
9787796,347339,4274,3,129.52,388.56
7216882,347339,9858,2,997.49,1994.98
9946448,347339,7063,2,517.73,1035.46
9535963,902930,4466,2,628.09,1256.18
3657084,902930,2552,3,95.17,285.51
3711147,544323,5628,2,660.58,1321.16
5898292,460659,6036,3,782.57,2347.71
1156800,460659,5383,1,837.67,837.67
4519897,460659,7146,3,252.85,758.55
4399189,460659,2846,1,686.65,686.65
8560321,460659,9154,3,846.85,2540.55
8963253,857791,3491,3,882.53,2647.59
4767606,857791,6274,3,693.51,2080.53
3628649,857791,8519,1,68.41,68.41
4464968,857791,3544,3,41.67,125.01
8139420,894843,3164,1,213.16,213.16
1592570,894843,6575,1,855.86,855.86
8325585,894843,6423,1,566.18,566.18
6140141,894843,9307,2,169.21,338.42
7299565,894843,5314,2,880.5,1761.0
9639461,178583,3986,3,578.03,1734.09
4861454,178583,2263,1,791.05,791.05
7511198,694685,7682,1,305.16,305.16
8932153,694685,1889,3,85.74,257.22
4199581,264017,1682,1,86.78,86.78
4117747,264017,4886,1,197.79,197.79
4236711,419320,9494,3,331.93,995.79
9220456,419320,9162,3,261.33,783.99
9185962,414217,6451,2,735.49,1470.98
7586634,597732,3634,2,508.34,1016.68
5057484,597732,1486,3,733.91,2201.73
7861578,597732,4171,2,684.12,1368.24
6360956,597732,8588,3,801.94,2405.82
4783255,597732,4852,3,371.92,1115.76
1387071,122424,6634,3,203.58,610.74
5719393,122424,1383,2,378.89,757.78
5718617,122424,5426,2,760.41,1520.82
3466105,683347,1008,3,593.36,1780.08
8150925,683347,8697,2,882.65,1765.3
9238088,683347,1568,3,170.59,511.77
5418926,683347,3727,1,451.24,451.24
2327829,765916,9257,3,449.53,1348.59
7165514,765916,8394,3,262.52,787.56
7359443,765916,3063,1,379.95,379.95
4363824,765916,3723,1,546.9,546.9
8966606,143121,3575,2,951.03,1902.06
1643953,143121,7682,1,305.16,305.16
4586676,242037,9351,1,740.81,740.81
6630921,242037,8868,3,232.88,698.64
9402275,242037,3803,1,280.62,280.62
3405285,242037,5330,1,978.32,978.32
9352413,242037,4814,3,680.42,2041.26
4484526,166046,9188,3,424.06,1272.18
2649203,166046,1739,2,748.94,1497.88
8224362,166046,5329,1,69.5,69.5
9768162,166046,1263,2,581.64,1163.28
2086866,258242,1765,2,349.89,699.78
5355666,258242,4967,2,247.19,494.38
1025530,818608,5599,3,816.02,2448.06
7839539,216074,3363,1,46.78,46.78
8047178,216074,2519,3,437.17,1311.51
7515425,216074,1530,1,910.92,910.92
9280905,428962,9944,2,717.19,1434.38
3901254,428962,9192,1,423.15,423.15
9062793,428962,1462,2,980.82,1961.64
7733516,247286,7785,3,86.47,259.41
3018183,247286,8519,2,68.41,136.82
3838783,247286,1016,1,951.66,951.66
3108568,263484,3027,1,275.22,275.22
8948418,263484,7929,3,330.8,992.4
1989200,263484,2290,3,996.87,2990.61
9738105,400699,8965,2,840.75,1681.5
9213065,400699,9687,2,332.32,664.64
2459728,400699,4171,1,684.12,684.12
4021593,222631,8697,1,882.65,882.65
2048917,222631,5301,1,277.19,277.19
2245622,381255,2180,3,523.52,1570.56
1148966,381255,9033,2,741.31,1482.62
5169420,372182,3164,1,213.16,213.16
8712751,372182,7370,2,810.04,1620.08
5413704,715523,5624,2,619.92,1239.84
4870752,715523,2602,2,539.41,1078.82
2149036,715523,2768,3,182.73,548.19
8456546,715523,1371,2,780.23,1560.46
8771210,715523,2829,3,679.79,2039.37
2564548,753639,8187,1,175.5,175.5
6606450,753639,2346,2,824.52,1649.04
9360362,753639,1450,1,572.14,572.14
5910331,753639,2741,2,656.27,1312.54
5149593,753639,9474,2,852.48,1704.96
7018119,104041,4860,1,366.97,366.97
1289046,104041,6754,2,723.66,1447.32
9986405,104041,8889,2,29.09,58.18
9351818,104041,1136,2,202.87,405.74
3013160,194016,1682,3,86.78,260.34
2662206,194016,6486,1,218.29,218.29
2506361,194016,6427,2,196.14,392.28
6192869,692326,8777,1,124.21,124.21
7813538,692326,2829,2,679.79,1359.58
8142988,692326,8164,3,203.69,611.07
5618795,692326,9173,1,762.55,762.55
6998784,594880,5721,2,939.7,1879.4
3987568,594880,9571,3,416.11,1248.33
4425048,594880,4143,2,750.05,1500.1
4165802,594880,9122,1,950.8,950.8
6406957,592773,5276,1,921.88,921.88
5767592,592773,9474,3,852.48,2557.44
1630308,538430,9910,2,464.45,928.9
7880626,538430,2180,1,523.52,523.52
2618604,538430,7199,2,440.4,880.8
8750773,538430,8394,2,262.52,525.04
2430584,469182,2744,2,157.5,315.0
8898656,469182,7370,1,810.04,810.04
7357521,970258,4087,3,655.82,1967.46
4341185,970258,5276,2,921.88,1843.76
3991480,970258,6616,3,314.57,943.71
2918662,401677,2974,3,531.25,1593.75
7672023,401677,1233,3,43.38,130.14
1568565,156975,5220,1,65.1,65.1
4471682,156975,3931,2,517.86,1035.72
2508869,156975,6175,3,174.8,524.4
8595187,156975,9944,2,717.19,1434.38
1278467,197664,2572,3,292.27,876.81
8499536,197664,4078,1,148.91,148.91
4080960,703493,3227,3,957.61,2872.83
2574089,703493,6576,3,663.07,1989.21
1693178,703493,7235,2,98.11,196.22
4597189,703493,9288,1,189.17,189.17
6055571,159181,7121,1,34.29,34.29
6154583,159181,5764,2,330.8,661.6
3586068,159181,4732,3,455.79,1367.37
5824925,159181,2309,2,414.57,829.14
8600804,887812,2227,2,91.96,183.92
2060621,887812,5321,1,430.85,430.85
7299786,887812,2388,1,247.21,247.21
8978471,887812,1486,2,733.91,1467.82
9731577,887812,1351,1,666.72,666.72
7105027,342280,1461,3,630.88,1892.64
5339018,342280,9652,2,310.94,621.88
8785194,342280,8588,3,801.94,2405.82
6384028,342280,6045,2,45.23,90.46
4469199,342280,4366,1,209.99,209.99
2759681,342280,6131,3,138.73,416.19
8963495,467090,2591,2,752.08,1504.16
8059870,467090,8093,1,966.68,966.68
2865978,467090,7510,3,36.76,110.28
1232119,122801,2309,2,414.57,829.14
7597221,122801,9652,1,310.94,310.94
9849860,122801,3817,2,877.35,1754.7
9872288,122801,1984,3,51.61,154.83
3939025,122801,3957,1,331.23,331.23
9090027,399342,4692,1,709.15,709.15
1844316,399342,5553,2,510.24,1020.48
8791323,399342,5330,1,978.32,978.32
6879457,399342,7541,1,762.87,762.87
5898766,102489,9571,2,416.11,832.22
1768798,102489,4967,2,247.19,494.38
2179186,102489,1726,2,348.54,697.08
1634775,102489,2382,2,336.87,673.74
2211759,446307,7962,1,712.38,712.38
7249075,446307,1131,3,877.77,2633.31
7993086,902121,8120,2,75.23,150.46
7454185,902121,5731,1,258.03,258.03
2583120,902121,8868,2,232.88,465.76
9658530,902121,4323,1,831.83,831.83
6787305,901918,3817,2,877.35,1754.7
8138525,901918,2934,2,772.11,1544.22
4443250,901918,6028,1,163.87,163.87
7782319,431565,4913,1,525.66,525.66
6723748,431565,8044,3,139.19,417.57
8295425,431565,1418,1,688.98,688.98
7298323,290125,9033,1,741.31,741.31
4785149,290125,2118,1,366.04,366.04
6784659,290125,4967,2,247.19,494.38
6450506,290125,8562,1,35.01,35.01
6985686,290125,1263,3,581.64,1744.92
4782825,897277,9033,2,741.31,1482.62
5012905,897277,5361,2,668.01,1336.02
9702128,222260,3978,3,346.9,1040.7
9912439,222260,4317,3,416.97,1250.91
9647389,962483,1984,3,51.61,154.83
8010496,962483,5155,1,925.31,925.31
3589917,323329,9606,3,655.21,1965.63
5742143,323329,1211,2,701.91,1403.82
5426384,323329,6339,1,585.49,585.49
4377247,323329,4230,3,122.25,366.75
8563248,385836,2957,1,348.52,348.52
8629150,385836,1418,1,688.98,688.98
2751135,385836,5329,2,69.5,139.0
3736468,244679,8818,3,449.11,1347.33
2641920,244679,3817,3,877.35,2632.05
4135906,244679,5624,1,619.92,619.92
3755697,249109,6533,1,490.13,490.13
4117033,404965,6131,2,138.73,277.46
9929328,957560,8248,2,859.54,1719.08
3188322,957560,8164,3,203.69,611.07
8594643,957560,6274,1,693.51,693.51
7417275,957560,2423,3,664.32,1992.96
7054463,478296,7405,2,562.73,1125.46
7219850,255278,9558,3,128.69,386.07
9987514,255278,4142,1,113.15,113.15
3810340,255278,9258,2,152.49,304.98
1247712,822260,2591,2,752.08,1504.16
9611969,822260,7393,2,454.38,908.76
7550010,822260,7629,3,572.1,1716.3
4018172,822260,2772,2,199.08,398.16
8309495,822260,9586,1,410.21,410.21
8633023,599940,9690,1,656.26,656.26
2813453,599940,1362,1,709.3,709.3
7875924,599940,3764,2,149.7,299.4
3011434,599940,5383,1,837.67,837.67
6426280,724136,3817,1,877.35,877.35
2657027,724136,5628,3,660.58,1981.74
2877234,724136,6754,2,723.66,1447.32
6036799,724136,3143,3,635.63,1906.89
6809447,724136,1008,1,593.36,593.36
9123122,328411,2263,1,791.05,791.05
3070767,328411,6512,1,390.72,390.72
6783699,214131,5321,1,430.85,430.85
9308005,277069,7028,2,862.92,1725.84
2088817,277069,8664,3,89.68,269.04
1920218,927369,2127,2,760.3,1520.6
5515683,927369,3094,1,959.96,959.96
7416985,927369,9494,1,331.93,331.93
1234751,927369,7893,2,172.27,344.54
1389869,927369,3063,3,379.95,1139.85
5718003,302755,6131,2,138.73,277.46
3831568,302755,7520,3,836.05,2508.15
3835724,302755,6616,2,314.57,629.14
7036646,334738,4826,1,437.71,437.71
7550215,334738,1739,2,748.94,1497.88
9826502,334738,3027,1,275.22,275.22
7288391,334738,7541,2,762.87,1525.74
4596683,334738,6560,3,913.72,2741.16
6995963,664926,9196,1,221.01,221.01
7051440,664926,2572,2,292.27,584.54
5535254,664926,5046,2,363.5,727.0
1961042,664926,1241,2,121.94,243.88
6567584,664926,4127,2,896.05,1792.1
1312521,541636,5609,3,720.8,2162.4
5755101,541636,5721,1,939.7,939.7
6207583,321586,8835,2,496.18,992.36
3561498,321586,9690,1,656.26,656.26
1264602,322908,5501,3,451.04,1353.12
9867030,322908,7820,1,209.56,209.56
5383053,322908,2744,3,157.5,472.5
9495226,793617,5885,2,953.84,1907.68
3827377,793617,4848,2,769.52,1539.04
2771342,793617,8103,1,692.15,692.15
1057990,793617,5497,1,297.99,297.99
7138722,453321,1462,3,980.82,2942.46
2547124,453321,8164,1,203.69,203.69
8136795,453321,9474,1,852.48,852.48
6241142,453321,4084,3,106.73,320.19
5750164,465224,5274,2,241.3,482.6
1911703,465224,7786,2,814.77,1629.54
6849305,918095,1006,2,663.8,1327.6
3480539,918095,2704,3,375.08,1125.24
4468538,918095,8248,1,859.54,859.54
8095932,918095,6616,1,314.57,314.57
1603102,961087,4474,1,555.43,555.43
5733518,961087,1594,2,546.07,1092.14
8868653,961087,4852,2,371.92,743.84
3152960,975412,2154,3,13.11,39.33
7792828,975412,5501,1,451.04,451.04
3498661,975412,5155,2,925.31,1850.62
5544249,975412,8380,1,844.65,844.65
2249052,847756,9108,1,367.89,367.89
4417145,847756,1228,2,862.98,1725.96
1345362,847756,2290,1,996.87,996.87
3729072,847756,5873,1,450.26,450.26
9834149,439253,6607,3,335.63,1006.89
1347004,515968,6808,2,640.47,1280.94
6650713,515968,9494,1,331.93,331.93
7367700,452744,4826,2,437.71,875.42
6303683,452744,1277,3,980.19,2940.57
3421188,452744,6541,3,426.43,1279.29
5792783,452744,5609,2,720.8,1441.6
3399235,452744,4510,2,640.78,1281.56
8981244,452744,1277,2,980.19,1960.38
8019222,780875,1530,3,910.92,2732.76
7211428,780875,7063,2,517.73,1035.46
5613718,809010,1568,1,170.59,170.59
9966551,874316,5009,2,16.56,33.12
3867391,874316,8777,3,124.21,372.63
1310452,874316,4537,3,971.71,2915.13
7683442,678220,1032,3,537.37,1612.11
9734214,583542,8144,1,712.21,712.21
1015456,583542,1984,3,51.61,154.83
6430741,583542,4222,3,550.98,1652.94
5185332,583542,5275,2,256.39,512.78
1089293,583542,1149,1,659.69,659.69
3846653,758668,2118,1,366.04,366.04
9408013,758668,8851,1,547.86,547.86
8675207,597416,1146,1,249.16,249.16
4453548,597416,6533,3,490.13,1470.39
3121669,597416,8890,1,337.77,337.77
6145467,597416,3033,3,129.02,387.06
1741756,805369,7976,2,120.49,240.98
1208971,805369,5009,2,16.56,33.12
2405827,249841,5448,2,255.02,510.04
6599313,412332,8372,1,28.46,28.46
7517099,412332,1649,1,505.97,505.97
4526268,412332,8588,2,801.94,1603.88
7010839,412332,6136,3,293.73,881.19
7021710,412332,9530,3,145.3,435.9
9352235,857216,1383,3,378.89,1136.67
8725412,857216,6736,2,958.33,1916.66
4751892,757792,8835,1,496.18,496.18
6383219,757792,5501,2,451.04,902.08
6576828,757792,7057,3,150.08,450.24
9211624,421852,3723,3,546.9,1640.7
6857828,421852,6706,1,78.9,78.9
7954834,421852,9184,1,803.95,803.95
9383545,421852,5426,3,760.41,2281.23
3271079,334892,7256,1,404.41,404.41
8872174,334892,2309,3,414.57,1243.71
2480709,731531,7841,3,170.44,511.32
5579329,731531,9986,3,203.89,611.67
6553464,731531,3723,2,546.9,1093.8
6226282,731531,4793,3,622.92,1868.76
6362189,731531,6741,2,67.49,134.98
9684521,731531,8550,3,632.09,1896.27
3408877,448219,7057,3,150.08,450.24
5566478,448219,9586,3,410.21,1230.63
7613084,448219,5149,3,569.78,1709.34
2805743,448219,6186,3,664.32,1992.96
8420745,353257,6474,2,101.97,203.94
8892283,353257,5274,3,241.3,723.9
2856081,825025,4222,3,550.98,1652.94
6724586,825025,2954,2,938.96,1877.92
8641174,825025,1613,1,876.75,876.75
2945739,853334,8126,3,439.34,1318.02
4020503,853334,2127,3,760.3,2280.9
7103034,853334,1788,1,920.02,920.02
6517699,853334,2388,1,247.21,247.21
4206962,229962,5732,1,389.57,389.57
7165946,229962,3723,2,546.9,1093.8
2074421,229962,9162,2,261.33,522.66
8220829,229962,6131,2,138.73,277.46
6033976,229962,6111,1,782.77,782.77
6093159,664935,6533,1,490.13,490.13
7001059,664935,3803,2,280.62,561.24
6567691,843276,2744,1,157.5,157.5
3510681,843276,6231,1,770.83,770.83
7773441,843276,6486,3,218.29,654.87
2757152,843276,9338,2,219.57,439.14
5692402,843276,6607,2,335.63,671.26
8569044,704995,8574,2,905.17,1810.34
1331144,704995,6004,2,618.2,1236.4
8152808,704995,3342,3,498.71,1496.13
9984053,704995,8011,3,888.52,2665.56
3801248,639022,5774,1,658.56,658.56
3502743,639022,3164,2,213.16,426.32
2161233,639022,3659,1,992.38,992.38
1405294,639022,5330,1,978.32,978.32
6783212,534470,9588,2,781.33,1562.66
7530103,534470,9830,1,381.17,381.17
2079093,106907,1320,3,371.09,1113.27
2137319,106907,8390,3,600.72,1802.16
8967164,106907,1214,2,565.15,1130.3
7892867,106907,9652,3,310.94,932.82
9049941,106907,8649,3,943.39,2830.17
4299938,763866,1889,1,85.74,85.74
5153103,763866,4403,1,262.78,262.78
1079933,763866,8384,1,202.4,202.4
7165138,763866,7541,1,762.87,762.87
1511930,728310,8187,1,175.5,175.5
3488544,728310,4818,1,517.09,517.09
7901816,728310,8120,2,75.23,150.46
1284690,728310,2519,3,437.17,1311.51
8056876,820571,5957,2,750.9,1501.8
2988280,820571,1016,3,951.66,2854.98
5949214,820571,2829,2,679.79,1359.58
8733737,820571,8285,2,287.92,575.84
6507017,820571,6427,2,196.14,392.28
7183030,898884,4230,3,122.25,366.75
5994027,898884,3398,3,50.78,152.34
6423791,898884,7759,2,434.9,869.8
1038420,884950,2388,2,247.21,494.42
4166525,884950,2927,1,178.5,178.5
8821160,884950,1032,3,537.37,1612.11
8994894,884950,8965,2,840.75,1681.5
5751958,884950,2772,2,199.08,398.16
9053840,177688,8818,3,449.11,1347.33
5246860,177688,4550,1,297.02,297.02
4848236,177688,4102,1,414.91,414.91
2100988,177688,4230,1,122.25,122.25
7375395,177688,4143,3,750.05,2250.15
8867130,189104,4573,1,265.98,265.98
2688748,189104,8120,3,75.23,225.69
3036641,189104,7060,2,639.95,1279.9
5001866,189104,8625,1,237.92,237.92
3811055,375867,6339,2,585.49,1170.98
1360833,753627,6678,1,840.66,840.66
1942266,527419,1279,1,72.65,72.65
6911333,527419,8108,3,828.7,2486.1
9069664,159698,2263,1,791.05,791.05
9949876,159698,8384,3,202.4,607.2
7587271,159698,1599,2,739.25,1478.5
6191606,159698,4059,1,612.8,612.8
9686636,997000,7554,3,487.38,1462.14
6233888,997000,3928,2,43.55,87.1
6878147,997000,3817,3,877.35,2632.05
8038940,997000,1524,1,575.26,575.26
6136739,997000,5136,2,487.26,974.52
6297865,108884,6533,2,490.13,980.26
2852518,108884,7841,3,170.44,511.32
2584180,108884,6736,2,958.33,1916.66
5095523,108884,9538,3,570.66,1711.98
8631402,202122,1571,3,480.78,1442.34
4162184,202122,7261,2,482.1,964.2
5494247,202122,1343,2,559.24,1118.48
3354932,202122,6521,2,47.97,95.94
9595402,202122,6331,3,51.95,155.85
4153560,898050,6427,1,196.14,196.14
7599813,898050,6136,2,293.73,587.46
3846031,898050,6427,2,196.14,392.28
6411507,898050,3143,1,635.63,635.63
5599259,356439,7199,2,440.4,880.8
2327989,356439,7929,3,330.8,992.4
3308811,356439,9173,2,762.55,1525.1
8488772,158133,1085,1,557.56,557.56
7975356,158133,2572,2,292.27,584.54
1011593,158133,1516,2,897.55,1795.1
8351463,719473,5478,3,550.71,1652.13
1538694,719473,5731,1,258.03,258.03
2093899,719473,9985,3,621.85,1865.55
4849178,626172,8965,3,840.75,2522.25
6797854,626172,4127,2,896.05,1792.1
8077724,626172,6028,2,163.87,327.74
8859906,304169,2704,1,375.08,375.08
6875322,304169,2768,3,182.73,548.19
5448593,304169,1061,3,280.59,841.77
4833981,304169,9288,1,189.17,189.17
8519026,313419,3419,2,369.21,738.42
7699215,313419,7554,1,487.38,487.38
4761351,313419,2131,2,530.31,1060.62
4528341,313419,8489,3,918.61,2755.83
6135249,168971,5628,1,660.58,660.58
4585619,308431,5595,3,978.63,2935.89
4800202,308431,3913,1,499.45,499.45
4401371,943374,1334,1,834.24,834.24
1692087,697406,3946,3,132.25,396.75
8118232,697406,5721,2,939.7,1879.4
1500436,697406,8093,2,966.68,1933.36
1889259,592825,5598,3,987.74,2963.22
3114753,592825,5125,1,630.11,630.11
7031751,592825,2872,2,960.78,1921.56
5884365,420653,9986,1,203.89,203.89
7351109,420653,1514,3,543.84,1631.52
3720353,420653,4953,2,461.74,923.48
6258271,420653,1925,2,37.3,74.6
3327489,420653,9657,1,814.61,814.61
8939189,216720,4143,1,750.05,750.05
1280724,216720,4546,2,212.83,425.66
8161950,216720,3419,3,369.21,1107.63
7858021,425288,7820,3,209.56,628.68
8071586,425288,8965,3,840.75,2522.25
2284596,918242,9858,1,997.49,997.49
6887594,918242,3419,1,369.21,369.21
8083277,918242,5329,3,69.5,208.5
9792768,918242,7819,3,244.75,734.25
8228070,725050,6158,2,435.83,871.66
1976079,725050,9089,2,244.82,489.64
9213118,725050,2829,3,679.79,2039.37
4376591,725050,7179,1,982.35,982.35
5002786,258932,3027,1,275.22,275.22
2422568,258932,9830,2,381.17,762.34
7508683,726473,5004,2,415.29,830.58
1501456,726473,4353,1,92.68,92.68
2760880,726473,5956,1,610.06,610.06
1361845,726473,1765,3,349.89,1049.67
8518283,450470,2914,1,24.44,24.44
7582928,450470,3165,2,715.0,1430.0
4350284,450470,1545,1,720.15,720.15
7414346,402255,7146,2,252.85,505.7
3574854,724135,5426,3,760.41,2281.23
8480934,724135,4505,3,844.53,2533.59
7677845,724135,3315,3,220.09,660.27
1143068,724135,3659,1,992.38,992.38
8110116,724135,3659,3,992.38,2977.14
6133089,871407,8625,2,237.92,475.84
6373957,871407,9077,3,604.55,1813.65
9306694,871407,9076,3,620.55,1861.65
1517375,871407,5956,1,610.06,610.06
2412374,871407,2552,1,95.17,95.17
3734305,723412,3558,3,202.56,607.68
5840487,723412,3094,1,959.96,959.96
2466231,723412,1932,2,808.12,1616.24
7102003,723412,7179,1,982.35,982.35
2981126,723412,3490,2,796.84,1593.68
7448561,360039,6386,3,274.03,822.09
7808593,360039,3164,1,213.16,213.16
3894982,360039,6645,3,120.03,360.09
7634025,360039,8372,2,28.46,56.92
6241813,257317,1225,2,722.41,1444.82
9301143,257317,6220,3,582.67,1748.01
9344492,257317,4793,3,622.92,1868.76
6682392,257317,8868,1,232.88,232.88
8247836,257317,6427,2,196.14,392.28
3709062,257317,1925,2,37.3,74.6
3180197,955567,3537,3,882.99,2648.97
4009633,955567,6177,2,668.83,1337.66
4681110,955567,3575,3,951.03,2853.09
7451574,104335,5287,3,932.02,2796.06
6805105,104335,6754,1,723.66,723.66
5324137,104335,1462,2,980.82,1961.64
4657562,419867,8108,3,828.7,2486.1
5760822,419867,6616,3,314.57,943.71
6230950,419867,8372,3,28.46,85.38
8197620,419867,6923,3,392.92,1178.76
9537147,419867,9188,2,424.06,848.12
8689017,113800,9910,3,464.45,1393.35
4082985,113800,7662,2,578.52,1157.04
5776763,113800,9463,3,118.31,354.93
4892092,113800,6312,1,377.31,377.31
6804574,113800,4317,3,416.97,1250.91
5487948,832956,1279,1,72.65,72.65
8353746,832956,6146,1,597.68,597.68
2883853,832956,9558,1,128.69,128.69
1634851,809219,6918,1,365.93,365.93
9587344,809219,2136,3,237.0,711.0
7398287,809219,5275,2,256.39,512.78
4361957,809219,8380,1,844.65,844.65
6198150,809219,4719,3,88.41,265.23
1539120,809219,1016,3,951.66,2854.98
7346309,923106,4274,1,129.52,129.52
8661816,923106,3727,2,451.24,902.48
7412083,923106,6438,1,397.22,397.22
6274203,705995,9076,3,620.55,1861.65
8328808,705995,3422,1,20.32,20.32
1571475,900117,9122,2,950.8,1901.6
8834260,900117,6736,2,958.33,1916.66
1807974,878543,4143,2,750.05,1500.1
4359273,878543,8858,3,811.09,2433.27
1764485,239876,2290,3,996.87,2990.61
9030155,239876,3544,3,41.67,125.01
4262635,239876,1703,3,470.4,1411.2
4896620,239876,4116,1,606.97,606.97
9775787,239876,2624,3,978.27,2934.81
2670796,427641,1277,2,980.19,1960.38
8203366,226330,1032,2,537.37,1074.74
4933472,226330,4143,1,750.05,750.05
4866720,226330,9196,1,221.01,221.01
6143503,226330,5275,2,256.39,512.78
2695547,226330,7370,1,810.04,810.04
3381861,170191,6541,2,426.43,852.86
3366938,170191,6427,2,196.14,392.28
9801958,170191,2702,1,78.03,78.03
2109142,170191,8678,1,490.92,490.92
4269617,345079,4454,1,668.95,668.95
1815187,345079,1916,2,460.13,920.26
4197951,297172,2624,2,978.27,1956.54
4575959,297172,5721,3,939.7,2819.1
1314860,622507,6045,2,45.23,90.46
9956955,622507,6706,1,78.9,78.9
6978275,622507,7370,3,810.04,2430.12
1629165,186113,8388,2,910.51,1821.02
9623639,186113,5850,2,24.19,48.38
4803437,186113,1044,1,453.69,453.69
4544589,112610,5426,1,760.41,760.41
5652673,112610,6923,3,392.92,1178.76
8450853,112610,1457,3,556.0,1668.0
6100225,294425,5774,3,658.56,1975.68
7854526,294425,9657,1,814.61,814.61
7982261,294425,1788,2,920.02,1840.04
1688329,294425,6875,3,79.54,238.62
8684336,294425,3764,2,149.7,299.4
2838478,591692,3931,1,517.86,517.86
4118321,591692,7520,1,836.05,836.05
3666074,943086,5321,3,430.85,1292.55
6542563,943086,9089,3,244.82,734.46
7827290,943086,6158,3,435.83,1307.49
8261171,943086,8472,3,161.87,485.61
9234985,501108,9944,2,717.19,1434.38
8527565,501108,2410,3,623.14,1869.42
2838300,501108,7235,1,98.11,98.11
2581014,501108,4466,3,628.09,1884.27
5572807,501108,6274,1,693.51,693.51
2406565,679488,6918,2,365.93,731.86
3651219,679488,1225,3,722.41,2167.23
4964879,679488,7762,2,46.97,93.94
9630798,679488,7405,3,562.73,1688.19
3938754,679488,5004,2,415.29,830.58
8795305,267381,5205,2,898.72,1797.44
5731570,267381,4317,1,416.97,416.97
5929481,267381,4191,2,22.13,44.26
9186658,267381,8388,1,910.51,910.51
8395228,267381,1225,2,722.41,1444.82
5537901,820104,4600,1,842.74,842.74
9684298,820104,2154,3,13.11,39.33
2341369,888909,2166,1,299.82,299.82
8699049,888909,1371,3,780.23,2340.69
7164107,501147,4953,3,461.74,1385.22
6554612,287857,1131,2,877.77,1755.54
9500577,287857,8625,3,237.92,713.76
9926679,287857,2934,1,772.11,772.11
2157339,455442,1241,2,121.94,243.88
2824882,455442,5276,3,921.88,2765.64
8722512,274336,1522,2,564.44,1128.88
6105398,407992,9910,1,464.45,464.45
6267157,407992,3165,3,715.0,2145.0
5998177,306867,2702,3,78.03,234.09
1828725,306867,3727,1,451.24,451.24
6645048,306867,6386,1,274.03,274.03
9595679,306867,2136,1,237.0,237.0
9961112,306867,8202,1,610.32,610.32
4887595,382927,8846,1,68.05,68.05
1826928,382927,1241,2,121.94,243.88
5605695,736950,9944,1,717.19,717.19
1201066,466093,1571,3,480.78,1442.34
6925094,466093,5033,3,269.85,809.55
4033980,466093,3825,3,125.95,377.85
3555191,466093,2309,2,414.57,829.14
6714188,476689,4886,1,197.79,197.79
7712399,476689,5850,2,24.19,48.38
3009328,476689,2591,2,752.08,1504.16
4864536,468625,2957,1,348.52,348.52
8174838,468625,8023,2,141.92,283.84
9550731,197892,5009,1,16.56,16.56
7707265,197892,6474,2,101.97,203.94
1942253,197892,3957,2,331.23,662.46
9274351,197892,2741,2,656.27,1312.54
6956143,720979,7510,2,36.76,73.52
2936285,720979,9985,3,621.85,1865.55
3868417,720979,8519,3,68.41,205.23
6485824,720979,3764,2,149.7,299.4
9225051,720979,2563,2,250.49,500.98
6186069,193656,1051,1,563.16,563.16
3757190,193656,6736,3,958.33,2874.99
3846240,193656,9033,2,741.31,1482.62
3469934,388468,2974,3,531.25,1593.75
2942374,903258,6386,3,274.03,822.09
1943371,903258,2914,1,24.44,24.44
8477541,903258,4510,3,640.78,1922.34
7489852,903258,5292,3,277.61,832.83
5031364,488324,5301,3,277.19,831.57
3428045,113875,1571,2,480.78,961.56
2053402,113875,3986,2,578.03,1156.06
5490007,113875,9079,1,93.07,93.07
1175216,818797,5497,3,297.99,893.97
1517990,861571,1241,3,121.94,365.82
2287509,861571,1383,2,378.89,757.78
2427737,861571,6007,1,792.89,792.89
7078353,861571,6533,2,490.13,980.26
6672148,861571,8384,1,202.4,202.4
1029773,486116,4403,2,262.78,525.56
6979558,486116,2552,1,95.17,95.17
6225106,486116,1047,3,423.94,1271.82
9740337,486116,2180,2,523.52,1047.04
7605769,351928,9463,3,118.31,354.93
5909388,351928,6131,1,138.73,138.73
3108045,351928,6634,1,203.58,203.58
3142505,351928,2934,3,772.11,2316.33
4266139,351928,2263,2,791.05,1582.1
4520886,606923,1522,1,564.44,564.44
6419957,606923,6045,3,45.23,135.69
6236956,606923,3928,1,43.55,43.55
4077033,606923,8489,2,918.61,1837.22
6907522,940987,1681,1,357.29,357.29
7695309,940987,5155,3,925.31,2775.93
7556567,940987,4466,1,628.09,628.09
5940006,933739,9184,2,803.95,1607.9
6733428,933739,2736,2,109.98,219.96
1627175,933739,6438,3,397.22,1191.66
7212201,161832,5383,3,837.67,2513.01
7818059,161832,4087,1,655.82,655.82
2863843,161832,7682,2,305.16,610.32
3678627,965066,5383,1,837.67,837.67
9521582,210180,9910,3,464.45,1393.35
8624713,210180,4366,1,209.99,209.99
2390500,502340,5935,1,649.11,649.11
8081966,502340,3537,3,882.99,2648.97
7616072,502340,1959,1,524.43,524.43
