pedido_id,cliente_id,data_pedido,status,valor_total
169008,75928,2025-05-10 17:53:33,Confirmado,2599
369699,88837,2023-10-09 09:34:07,Confirmado,3510
580530,33478,2023-12-07 02:00:30,Confirmado,1297
427864,22221,2024-12-08 02:12:53,Confirmado,9601
292025,63451,2023-09-09 19:25:37,Confirmado,4404
753156,81908,2024-02-26 02:03:52,Confirmado,1939
697658,27423,2024-10-22 09:55:37,CANCELADO,3698
949152,15110,2024-03-12 07:42:03,Confirmado,1366
780463,52725,2024-04-01 09:33:48,CANCELADO,2403
976056,74025,2024-06-21 01:18:42,CANCELADO,4057
704873,41781,2024-05-02 13:52:19,Confirmado,4289
100295,53588,2023-08-12 21:18:34,Confirmado,297
681260,34086,2024-05-22 08:35:07,Confirmado,4310
798698,47045,2025-02-01 13:21:55,Confirmado,3476
315490,59984,2024-08-02 13:25:29,Confirmado,3058
560474,31722,2024-04-06 03:18:21,Confirmado,1905
856670,74424,2025-05-11 11:34:35,Confirmado,2034
903149,44525,2024-09-13 02:40:19,Confirmado,410
426703,51603,2025-02-09 03:03:21,CANCELADO,2373
245696,51537,2024-09-05 20:29:34,Confirmado,2016
987996,91103,2025-05-08 11:08:16,Confirmado,2343
681918,98374,2023-09-29 02:51:34,Confirmado,1885
512669,37956,2024-12-21 10:33:06,Confirmado,4707
904389,53030,2024-01-11 00:28:32,Confirmado,1879
629085,36869,2024-04-27 14:29:17,Confirmado,4767
806888,62829,2024-09-28 06:24:36,Confirmado,4445
439011,80202,2023-08-18 10:59:16,Pending,2514
558129,38381,2024-04-11 04:16:38,CANCELADO,4703
295882,60320,2025-07-17 06:25:48,Confirmado,3602
383032,53697,2024-01-17 02:55:04,Confirmado,1999
273011,17479,2023-10-09 08:01:07,Confirmado,142
295859,54728,2023-08-26 05:31:21,Pending,4211
435909,85571,2025-03-10 21:50:08,Confirmado,40
298834,26656,2023-11-25 21:39:18,Confirmado,2501
623323,98952,2025-03-06 20:53:28,Confirmado,2207
740963,98631,2024-09-11 05:11:32,Pending,2450
775258,57805,2024-02-11 08:28:33,CANCELADO,2381
643393,93561,2023-10-04 14:41:53,Confirmado,4468
803176,35799,2024-06-02 03:59:48,Confirmado,1763
261101,79999,2024-11-11 07:45:44,Confirmado,7979
860862,91013,2024-08-28 13:03:31,Pending,1779
733959,47991,2024-11-07 01:31:24,Confirmado,233
213708,13803,2024-04-14 15:26:30,Confirmado,6929
850177,29803,2024-01-30 14:08:16,Confirmado,5606
435445,53443,2023-10-17 22:24:06,Confirmado,7305
437322,29371,2025-01-10 07:00:26,Confirmado,1125
545061,76232,2024-01-24 11:17:22,CANCELADO,4936
131342,27972,2024-12-24 09:40:42,Confirmado,2686
624919,43688,2024-08-30 10:40:44,Confirmado,6095
108298,54932,2024-02-06 12:24:11,Confirmado,663
855363,50986,2024-01-25 14:31:06,Confirmado,8091
519648,70484,2023-08-19 21:00:05,CANCELADO,1689
676686,32917,2024-06-15 08:23:50,Confirmado,36
522723,52884,2024-11-24 16:07:48,Pending,723
457642,77082,2023-12-20 17:26:14,Pending,5434
417743,55689,2024-02-22 06:15:42,Confirmado,1256
665815,60893,2024-01-31 00:12:55,Confirmado,2180
300480,53218,2023-12-20 11:42:35,Confirmado,1113
984337,60648,2023-09-11 09:34:12,Pending,942
992847,67181,2024-11-15 13:19:47,CANCELADO,2688
191060,94424,2025-06-08 14:20:48,CANCELADO,5227
915493,86591,2025-02-28 05:52:45,CANCELADO,1916
199780,22270,2023-10-27 02:08:50,CANCELADO,2784
581366,83978,2024-12-31 13:15:26,Confirmado,1546
398072,11610,2024-08-01 00:48:19,Pending,1326
242452,93938,2023-09-13 12:03:14,Confirmado,2228
272080,97430,2024-04-17 05:54:35,Confirmado,3970
569682,41742,2025-06-02 00:51:24,Confirmado,4945
829376,73225,2025-07-19 04:15:35,Confirmado,3535
725363,10354,2023-11-14 08:27:15,Confirmado,1667
348738,32818,2025-05-27 07:52:04,Confirmado,5214
461121,41010,2024-11-26 13:38:18,Confirmado,880
129125,31168,2024-08-10 22:42:15,Confirmado,622
165054,81470,2024-09-06 19:05:58,Confirmado,701
977746,11610,2023-12-27 11:37:55,Pending,3588
700652,81374,2025-04-02 03:46:25,Confirmado,1395
231944,72317,2024-12-10 04:03:52,Confirmado,4503
931435,99823,2023-09-19 21:38:37,Pending,3455
953016,21466,2024-07-15 16:08:08,Confirmado,3366
572367,80202,2023-08-09 19:02:08,Confirmado,7273
273071,59952,2023-12-01 10:15:55,Pending,1616
927919,61689,2023-09-15 19:40:45,Confirmado,1231
775330,90874,2023-09-23 17:09:00,Confirmado,816
381703,18543,2023-11-23 21:01:07,Confirmado,4253
678199,38381,2024-07-12 03:42:36,Confirmado,1729
288243,65015,2023-11-30 07:50:45,Confirmado,1822
701212,65184,2023-12-12 21:18:20,Confirmado,391
918631,72317,2025-01-18 10:55:41,Confirmado,1478
168743,62829,2023-09-16 23:00:19,Confirmado,2533
254342,53894,2023-11-29 04:22:37,Confirmado,6222
724018,54884,2025-05-13 01:17:01,CANCELADO,5749
380739,88902,2024-02-17 00:59:37,Confirmado,5069
425394,11642,2024-01-11 11:56:18,Confirmado,278
891615,43143,2024-12-19 02:38:21,CANCELADO,2854
746114,44039,2023-12-14 03:54:06,Confirmado,3257
795343,68365,2024-12-20 18:28:24,Confirmado,4632
278541,97281,2024-01-02 05:13:14,CANCELADO,1836
468600,78732,2024-02-20 00:17:50,Confirmado,891
105606,46848,2024-08-07 14:58:08,Confirmado,3281
869178,25757,2024-08-08 03:30:21,Pending,5699
979359,43688,2024-06-08 07:57:44,Confirmado,2735
195471,51855,2023-08-15 22:47:47,Confirmado,2347
766838,10473,2025-05-03 18:26:22,Pending,796
197626,24257,2024-12-01 16:35:31,CANCELADO,4361
511312,30390,2025-07-27 07:08:14,Pending,583
767746,47664,2025-07-03 13:49:27,Confirmado,2230
685149,21319,2024-02-16 19:17:23,Confirmado,1540
118409,29803,2024-12-03 21:30:16,Confirmado,5293
294715,82030,2024-10-31 19:09:34,Pending,742
608005,94091,2025-02-10 03:51:28,Confirmado,5907
406401,82537,2024-04-12 20:45:43,Pending,5170
110576,82904,2025-04-16 11:52:08,Confirmado,4355
153454,33464,2024-06-06 22:29:57,Confirmado,1091
619293,95920,2024-07-05 19:06:53,CANCELADO,7068
936262,51247,2024-09-30 00:29:24,Confirmado,5749
563765,60542,2024-08-30 22:43:36,Confirmado,3559
962450,88306,2023-09-01 21:49:39,CANCELADO,6854
306687,31376,2024-12-06 11:41:30,Confirmado,4084
492302,15280,2025-05-29 22:13:01,CANCELADO,4780
472281,61852,2025-02-06 19:02:11,Confirmado,3191
786719,62545,2024-06-07 20:03:04,Confirmado,2852
674879,59917,2023-08-19 06:54:29,Confirmado,1964
663235,79999,2024-05-06 18:00:10,Confirmado,4201
563695,47986,2025-01-29 08:35:16,CANCELADO,3919
544214,15419,2025-03-01 20:34:39,Confirmado,2442
915078,97447,2024-03-23 12:56:49,CANCELADO,1003
692620,61689,2025-01-06 21:25:18,Confirmado,5301
145933,41786,2024-06-08 03:34:13,Confirmado,1612
982838,73662,2023-09-12 04:56:28,Confirmado,1360
103261,31163,2024-02-04 22:24:37,Confirmado,2708
750417,21310,2023-08-22 23:43:39,Confirmado,1263
678857,93295,2024-05-02 19:17:08,Confirmado,2161
700382,43143,2025-06-24 01:08:53,Confirmado,945
648910,18500,2024-01-27 15:56:26,CANCELADO,1568
800981,94009,2025-02-08 15:17:33,Confirmado,1652
531337,70206,2025-05-25 21:05:53,Confirmado,3280
659211,89482,2024-06-05 21:55:47,CANCELADO,49
281818,76403,2025-03-03 09:43:48,Confirmado,1762
136345,20585,2024-03-31 08:32:44,Confirmado,5909
439456,53443,2024-03-23 10:03:41,Confirmado,3235
781644,63685,2025-06-20 10:15:18,CANCELADO,7888
871997,53284,2023-11-26 07:34:27,CANCELADO,566
301298,11119,2024-10-26 23:05:54,Confirmado,2533
891057,53030,2024-07-10 13:35:41,Confirmado,738
189383,18159,2024-02-04 12:07:25,Pending,6544
619986,21569,2023-09-01 11:57:11,Confirmado,1422
307243,75389,2023-12-13 09:56:21,Confirmado,3078
614671,51855,2024-12-03 11:58:27,Confirmado,2851
548046,14887,2024-01-19 23:10:30,Confirmado,2000
200171,94249,2023-11-02 19:41:09,Confirmado,2451
918485,35177,2025-03-23 06:28:56,CANCELADO,1616
130692,57858,2023-12-23 14:28:36,Pending,1643
757378,41583,2023-12-07 01:18:25,Confirmado,3003
543405,66930,2025-06-10 22:35:26,Confirmado,4599
532033,83030,2024-01-05 23:36:38,CANCELADO,1604
830597,40306,2024-12-12 16:57:22,Pending,3207
178114,42643,2023-12-24 08:25:39,Confirmado,4443
783797,58997,2025-02-01 22:23:45,Confirmado,1201
901673,39698,2023-12-04 02:34:28,CANCELADO,1193
824590,27481,2024-01-02 09:08:41,Confirmado,2028
168211,70757,2024-09-07 23:11:58,Confirmado,1658
286004,27972,2024-07-03 23:12:30,Confirmado,908
945478,32273,2024-01-05 23:08:44,CANCELADO,444
655566,97281,2025-01-16 06:27:00,Confirmado,1375
918668,77948,2025-07-09 16:09:07,Confirmado,6028
193317,27295,2023-12-22 13:12:50,CANCELADO,5537
394278,32349,2025-04-25 17:56:41,Pending,1745
730901,75095,2025-04-11 06:11:18,Confirmado,971
657392,89198,2023-08-02 14:58:45,Confirmado,3897
695639,77512,2025-07-19 05:19:32,Confirmado,4259
683497,48188,2024-06-21 19:01:49,Confirmado,563
888195,95792,2023-11-30 00:44:07,Confirmado,6233
715791,41319,2023-12-15 14:21:16,Confirmado,1434
261577,46008,2024-07-27 05:17:19,Confirmado,2788
372399,94328,2025-07-23 07:36:07,CANCELADO,2167
807566,48162,2024-11-04 19:43:13,Confirmado,3544
202804,19656,2024-08-21 18:13:00,Confirmado,7464
770398,69900,2024-01-29 14:17:18,Confirmado,4878
655978,51216,2025-07-28 14:04:57,Confirmado,419
315043,75096,2023-09-02 19:50:44,Pending,1902
411670,20626,2024-04-10 09:40:24,Pending,1916
960814,43479,2024-08-16 21:30:08,CANCELADO,1665
828562,28771,2024-11-18 21:48:01,Confirmado,4246
841906,79354,2025-06-28 11:45:25,Confirmado,5280
211511,62659,2024-10-30 16:04:19,Confirmado,219
389919,14439,2024-07-20 17:39:02,Confirmado,1516
886738,14015,2024-11-08 15:40:42,Pending,3578
763375,39388,2024-02-06 03:00:47,Confirmado,5581
741513,15280,2025-07-02 20:03:26,Confirmado,2566
194489,80708,2024-03-19 19:25:25,Confirmado,2916
361153,41319,2025-01-07 05:17:48,Pending,739
449858,89472,2024-05-28 15:37:23,Confirmado,3205
854944,55929,2024-05-27 12:21:49,Pending,4556
289666,49725,2025-05-06 06:24:19,Pending,8637
953172,85418,2023-10-20 15:13:48,Confirmado,2315
150535,24759,2024-10-25 02:07:06,Confirmado,3440
414964,67310,2024-08-08 04:00:34,Confirmado,1998
284734,32045,2024-06-13 14:43:43,Confirmado,1483
258739,15157,2025-05-30 12:17:12,Confirmado,2121
692311,15743,2024-02-13 21:51:36,Pending,2807
125433,45324,2024-10-10 11:35:21,Confirmado,3468
939260,50044,2025-02-07 20:33:20,Confirmado,6428
783274,50949,2025-04-25 07:33:58,Confirmado,5118
646758,96674,2024-10-06 09:33:12,Pending,3479
690471,23431,2024-01-28 07:42:12,Confirmado,2758
152421,11747,2024-09-13 13:38:38,Confirmado,1715
860520,85418,2025-02-07 07:39:20,Confirmado,4848
918022,39751,2023-11-20 06:39:38,CANCELADO,1984
173304,63639,2025-05-25 09:13:40,Confirmado,897
928406,25277,2025-06-23 02:30:47,Confirmado,2009
555316,39424,2024-03-20 12:18:38,Confirmado,6814
977614,65015,2024-12-09 05:08:27,CANCELADO,6326
253615,11119,2023-12-21 20:07:48,Confirmado,4457
827141,21471,2025-02-25 06:56:10,Confirmado,3657
236570,36467,2024-05-04 15:55:31,Confirmado,4372
144101,83129,2023-08-02 09:07:41,Confirmado,4505
356613,73038,2025-06-23 15:08:36,Confirmado,1833
630160,45965,2024-07-31 23:38:40,Confirmado,2510
753185,18159,2024-05-29 20:23:13,Confirmado,1943
515546,54619,2024-10-29 19:42:07,Confirmado,6215
801612,42382,2024-05-07 05:35:18,Confirmado,1931
159697,21471,2025-04-28 15:20:08,Confirmado,4809
836422,23965,2025-02-22 15:00:38,Confirmado,3815
230336,47938,2025-04-04 08:23:22,Confirmado,2136
925136,77251,2024-07-03 03:44:56,Confirmado,1856
866304,62829,2025-07-20 01:53:14,CANCELADO,3268
531578,13549,2023-12-30 06:38:23,Pending,1751
383692,24257,2025-05-06 22:58:54,Confirmado,4716
793495,72464,2024-11-07 16:00:54,Confirmado,2769
380343,68075,2025-01-31 22:01:28,Confirmado,7290
797333,44106,2023-10-29 12:20:28,Confirmado,39
195476,94091,2024-04-02 06:36:02,Confirmado,5379
335194,52075,2024-03-04 03:42:21,Pending,1466
906758,20850,2024-05-15 12:20:37,CANCELADO,3705
866441,73225,2024-09-06 21:56:22,CANCELADO,4308
252483,84745,2023-11-02 19:36:55,CANCELADO,4165
762189,13549,2024-02-05 01:53:36,Confirmado,5766
663419,44464,2024-01-27 05:17:58,Confirmado,5247
318144,23780,2024-09-02 14:39:29,Confirmado,4361
833905,96182,2025-05-09 20:19:04,Pending,6396
129457,20204,2024-06-01 18:04:58,Confirmado,1384
884863,32272,2024-01-06 06:30:25,Confirmado,6230
932901,30854,2024-05-06 07:20:13,Pending,1522
449473,40607,2024-01-01 06:45:39,Pending,4419
593840,94130,2023-12-04 15:31:18,Confirmado,1565
881484,53332,2025-05-18 20:51:56,CANCELADO,1799
883308,70041,2025-01-19 06:46:49,Confirmado,2734
476044,49974,2024-06-23 15:58:31,Confirmado,4589
468343,55183,2025-04-02 04:48:14,Confirmado,6116
732197,41319,2024-12-13 08:57:18,Pending,3183
421020,89657,2024-03-09 06:48:05,CANCELADO,1143
110977,43985,2025-01-16 17:53:02,Confirmado,1592
961051,36482,2024-04-08 23:33:51,Pending,2942
830862,66930,2024-11-21 09:16:59,Confirmado,3319
470008,45435,2023-12-15 17:54:41,Confirmado,4453
739434,47815,2023-12-21 08:18:45,Pending,2735
975335,80906,2025-05-16 11:31:47,Confirmado,2239
375354,53443,2024-12-11 13:10:59,Confirmado,2975
611330,51216,2024-04-26 05:58:26,CANCELADO,1434
814656,60496,2024-08-08 16:26:23,Pending,2897
281349,18491,2023-10-25 15:24:03,Confirmado,2923
284944,42382,2025-07-09 15:53:56,Pending,5000
552910,88501,2024-08-08 21:40:34,Confirmado,6521
274057,85932,2024-03-21 12:04:10,Confirmado,751
734847,80202,2025-06-26 10:56:34,Confirmado,2420
335590,68027,2023-11-05 06:08:15,CANCELADO,5679
825640,65837,2024-02-29 14:50:41,Pending,926
726956,59917,2025-06-01 19:13:47,Pending,2683
537140,74893,2024-06-29 22:00:59,Confirmado,2595
876564,26265,2024-11-18 06:38:52,Confirmado,1079
141089,18172,2023-11-27 09:27:25,Confirmado,5969
354891,16197,2025-01-20 07:06:40,Confirmado,8229
404236,29159,2025-07-19 13:20:31,Pending,95
158650,43904,2024-05-03 13:53:45,Confirmado,2690
938324,98110,2024-06-29 01:43:25,Confirmado,2704
295208,57858,2023-12-01 09:41:06,Confirmado,5119
497392,28731,2025-02-23 23:27:21,Confirmado,4904
578329,55750,2025-05-17 14:12:12,Confirmado,4228
295479,13956,2024-12-13 03:33:44,Confirmado,5055
146307,85278,2024-04-13 12:23:50,Confirmado,2668
483200,92154,2023-08-29 16:27:01,CANCELADO,4730
228554,50897,2023-08-24 14:52:12,Confirmado,5707
604168,95593,2023-08-05 22:26:47,Confirmado,2911
952891,98631,2024-12-03 05:30:31,Confirmado,2886
708087,87651,2023-08-26 16:55:55,CANCELADO,1071
949823,90435,2025-02-09 03:50:12,Confirmado,4388
572414,74880,2024-12-24 23:35:30,Confirmado,3088
853417,19966,2024-02-23 17:44:54,Confirmado,1113
132653,12412,2024-08-27 23:38:47,Confirmado,1769
724914,37978,2024-02-21 20:12:51,Confirmado,7131
169710,59226,2024-12-26 06:28:49,CANCELADO,744
499385,52958,2023-08-20 17:52:01,Confirmado,3387
496852,62542,2024-09-06 23:45:24,CANCELADO,5768
481117,67411,2024-07-04 22:25:23,Confirmado,1170
445781,39788,2023-08-12 08:29:56,Pending,2162
727869,66330,2023-09-08 14:29:03,Confirmado,966
703974,50044,2024-05-23 18:52:45,Confirmado,3425
181254,65579,2024-06-09 07:10:11,Confirmado,3275
949364,43985,2024-05-08 06:38:29,Confirmado,3308
620157,62563,2024-02-03 15:15:41,Confirmado,3109
414130,78375,2024-04-03 06:36:49,Pending,5201
177313,68058,2025-01-22 00:08:59,Confirmado,1609
116169,51954,2024-05-27 06:40:07,Confirmado,711
991461,72176,2025-03-30 09:06:24,Confirmado,2546
375006,78456,2024-06-01 07:58:35,Pending,3834
846082,83978,2025-06-02 08:10:07,Confirmado,5720
985316,71751,2023-12-24 04:13:06,Confirmado,5196
801939,42901,2024-11-16 13:00:34,CANCELADO,11
361703,59917,2023-09-09 07:17:56,Confirmado,1562
302088,60542,2023-10-08 08:39:26,Pending,2139
997887,73917,2024-03-13 07:02:43,Confirmado,1139
163510,52897,2023-11-16 15:35:02,Confirmado,3548
156605,30068,2024-05-04 21:42:39,Confirmado,3884
192827,22415,2024-07-06 05:23:29,Confirmado,5765
998054,21466,2024-02-20 02:55:27,Confirmado,1728
761630,77778,2024-03-14 13:31:23,CANCELADO,1821
759155,12412,2024-09-14 04:39:55,Confirmado,3580
299357,73662,2024-04-07 10:37:22,CANCELADO,7535
893803,14439,2024-11-15 06:09:27,Pending,1723
911834,57433,2025-02-28 00:34:17,Confirmado,1608
789347,97522,2024-04-20 17:29:02,Pending,2290
762527,45369,2024-08-21 18:08:05,Confirmado,1834
834236,68058,2024-05-10 18:09:22,Confirmado,4884
790523,30209,2025-07-12 17:40:14,Confirmado,3284
346186,27180,2024-09-25 17:20:21,Confirmado,2435
625441,83978,2024-09-24 22:57:21,Confirmado,3810
357374,51679,2023-09-27 16:58:56,Pending,1662
730064,30085,2023-12-15 23:37:46,Confirmado,2486
855236,73931,2024-05-30 21:43:30,Confirmado,2027
224140,32907,2024-01-29 16:05:41,Confirmado,690
350618,43738,2024-12-03 15:15:50,Confirmado,8413
508871,71596,2025-06-01 00:55:07,Confirmado,4071
161667,41132,2024-05-25 09:51:25,Confirmado,1351
765729,91376,2024-01-14 07:26:06,Pending,2271
703301,74066,2024-08-21 16:56:15,Confirmado,1949
946794,55948,2024-01-08 00:31:09,Confirmado,6533
116317,26751,2024-07-04 11:16:14,Confirmado,2109
638924,68145,2024-10-13 05:42:56,CANCELADO,2292
899169,51855,2023-10-27 05:20:49,Confirmado,4900
767937,32349,2024-08-03 16:23:06,Confirmado,247
367139,34509,2025-05-10 12:01:09,CANCELADO,2161
149480,74374,2024-11-13 19:11:25,Pending,3124
337794,80557,2025-01-16 01:27:47,Pending,3852
145008,98802,2024-07-04 08:43:57,CANCELADO,1716
583437,66382,2025-02-07 14:10:53,Pending,2610
966543,27294,2025-03-30 07:07:21,CANCELADO,2959
887755,61151,2025-04-16 04:58:49,Confirmado,1225
941813,40306,2025-02-10 05:10:13,Confirmado,4122
987467,29396,2025-04-01 19:54:51,Pending,4279
709991,22977,2025-02-21 20:38:41,CANCELADO,7914
589239,38381,2024-10-22 11:45:37,Confirmado,1353
303733,44464,2023-10-15 17:23:15,Confirmado,4898
829692,27371,2024-08-01 23:06:01,Confirmado,3079
579575,22221,2025-01-20 08:24:55,Confirmado,1646
633635,38222,2025-07-09 03:19:37,CANCELADO,2637
206362,47320,2024-10-17 20:30:54,CANCELADO,3565
231530,52126,2024-11-15 21:01:01,CANCELADO,5462
818350,56680,2025-07-27 06:51:44,Confirmado,3404
723945,14439,2025-02-07 04:35:14,Confirmado,5052
356503,54925,2025-04-30 08:53:12,CANCELADO,4160
553410,99651,2023-08-07 15:14:42,Confirmado,1881
540474,90514,2024-12-24 14:10:48,Pending,1176
447814,34516,2024-11-24 19:06:19,Confirmado,4353
398666,16868,2024-01-01 21:59:11,Confirmado,5673
704613,57858,2024-06-04 17:43:06,Pending,3642
219963,14439,2024-07-22 12:30:21,Confirmado,4906
970482,24885,2025-01-29 17:51:26,Confirmado,5929
641359,42227,2024-10-23 07:58:32,CANCELADO,5124
291639,24565,2024-09-27 20:22:49,Confirmado,1789
270204,52385,2024-05-21 06:59:14,CANCELADO,3083
933886,88562,2024-03-29 14:46:41,Confirmado,2394
474767,37978,2023-10-03 03:56:36,CANCELADO,4130
898876,82780,2024-09-29 01:08:58,Confirmado,7123
544012,99769,2024-11-22 15:55:21,Confirmado,4695
320684,98588,2025-07-07 02:26:53,Confirmado,3257
494741,13114,2024-10-16 18:44:37,CANCELADO,1691
370796,65984,2024-11-23 22:57:36,Confirmado,2672
502868,13114,2024-07-13 02:28:06,CANCELADO,3468
404260,82387,2025-02-11 22:42:47,Confirmado,2205
924259,36220,2023-08-04 19:55:28,Confirmado,3379
141710,14479,2023-10-29 22:43:05,Confirmado,4845
258490,47991,2025-07-27 03:50:16,Confirmado,3817
209952,73038,2024-07-12 18:46:12,CANCELADO,1713
423018,17703,2023-11-02 21:18:44,Pending,2037
917664,65288,2025-04-14 08:52:09,Pending,3286
846296,37896,2024-02-02 16:41:00,Confirmado,2581
257632,35799,2024-01-25 10:25:17,Confirmado,2228
653191,68413,2025-05-01 03:55:34,Confirmado,4763
327501,33355,2025-02-04 22:05:33,Confirmado,5818
518704,44192,2025-07-15 12:35:02,Confirmado,2414
269469,41803,2025-05-13 14:02:21,Confirmado,4267
171243,99495,2023-11-08 12:28:27,CANCELADO,2544
510183,19595,2025-07-09 11:00:02,Pending,5037
319879,77562,2025-07-07 10:57:13,Confirmado,5424
138808,48063,2025-02-04 16:58:38,CANCELADO,6252
673439,51455,2024-12-11 07:10:09,Confirmado,3149
498724,23965,2023-11-19 07:36:27,Confirmado,4757
715348,70041,2023-12-16 03:12:04,Confirmado,156
400239,77778,2023-07-31 04:25:48,CANCELADO,6679
623814,27180,2025-01-22 17:43:07,Confirmado,2895
213685,22314,2023-12-25 23:40:01,Pending,2687
491007,39698,2024-04-15 15:05:41,Confirmado,3617
443692,37808,2025-04-07 01:10:03,CANCELADO,1755
129954,36264,2024-12-16 17:45:31,CANCELADO,2898
114801,47320,2025-05-10 04:14:29,Pending,534
221819,65579,2023-09-27 17:01:00,Confirmado,3353
591895,10484,2024-07-25 18:46:21,Confirmado,4717
204739,62413,2025-04-14 06:30:44,CANCELADO,5935
233761,35538,2024-04-10 08:13:37,Confirmado,196
354887,57719,2024-07-22 13:22:12,Pending,1911
684498,30161,2024-10-05 08:16:57,Pending,2402
590994,87265,2024-03-30 21:23:56,Confirmado,2061
926264,49398,2025-03-15 22:47:48,Confirmado,7403
914996,27207,2023-10-10 18:12:58,Confirmado,8500
693284,13549,2024-10-06 10:16:35,Confirmado,8970
733811,13031,2023-10-08 15:47:59,Confirmado,3659
195647,84853,2025-02-15 02:17:45,Confirmado,259
236526,82045,2025-07-07 15:52:04,Confirmado,2946
480491,95792,2025-05-31 08:19:39,Confirmado,879
268217,52897,2024-08-14 21:04:21,Confirmado,2663
993551,71751,2023-11-29 10:02:30,Confirmado,2443
702482,96116,2024-06-26 12:22:14,Confirmado,393
181882,62563,2024-06-01 15:50:02,Confirmado,4858
441916,73702,2025-01-06 03:59:52,CANCELADO,2670
417709,93800,2025-03-05 09:26:12,Confirmado,4326
302473,55376,2023-10-25 05:41:23,Pending,2936
289382,24257,2023-09-24 21:30:53,Pending,2883
631607,70757,2024-01-28 05:30:45,Confirmado,2877
131382,40233,2024-10-11 03:06:40,Confirmado,6159
745545,67411,2024-01-24 20:08:42,Confirmado,2119
348725,90874,2023-11-20 08:37:14,Pending,6785
652742,21160,2023-09-30 09:03:16,Confirmado,709
705040,59371,2024-01-06 12:17:17,Confirmado,265
249061,62240,2024-02-14 07:39:11,CANCELADO,3492
594851,49088,2025-07-14 21:10:38,CANCELADO,754
278984,43596,2023-11-06 02:53:21,CANCELADO,443
694672,20453,2023-09-03 00:12:33,Pending,2113
278579,62945,2024-05-25 01:50:38,CANCELADO,4280
917145,71207,2025-04-15 10:07:44,Confirmado,1715
678389,68075,2024-07-16 17:51:55,Confirmado,2330
625260,86996,2024-05-17 03:32:40,Confirmado,4602
544704,42901,2025-04-03 22:06:17,Confirmado,1439
544836,55712,2025-06-22 08:24:02,Pending,2110
551280,78951,2024-11-20 18:18:34,Confirmado,5533
197323,21339,2024-05-01 23:21:43,Confirmado,3021
680181,42901,2024-03-23 04:10:24,CANCELADO,2657
118699,72317,2024-12-19 16:12:05,Confirmado,490
141417,74589,2023-12-04 07:29:51,Confirmado,3715
202619,21339,2025-05-22 07:30:03,Confirmado,4219
288719,65288,2025-01-06 20:20:21,Confirmado,1574
417936,62629,2024-06-04 06:53:36,Confirmado,5220
911346,71207,2024-03-30 22:04:17,Confirmado,4627
205144,19418,2023-08-07 20:46:43,CANCELADO,4360
111027,79999,2024-12-26 21:54:25,CANCELADO,3328
138980,30068,2025-01-07 22:42:00,Confirmado,3667
341410,33160,2025-04-16 07:36:51,Confirmado,5118
133087,86591,2024-04-10 18:25:28,CANCELADO,6125
421680,97281,2024-10-10 13:06:35,Confirmado,1556
100657,82552,2024-12-08 15:40:33,Confirmado,1435
289566,79234,2024-01-20 20:48:59,Confirmado,50
379102,49170,2023-09-14 01:39:35,Confirmado,5715
391338,55897,2023-12-01 21:36:47,Confirmado,2269
704372,11642,2024-05-06 04:55:09,Confirmado,2910
821150,32349,2023-11-24 16:02:18,Confirmado,3584
379946,47815,2024-05-06 13:02:07,Pending,3375
760258,41319,2024-11-30 15:53:33,CANCELADO,2436
305806,56204,2024-08-22 11:25:05,Confirmado,2168
693479,49398,2024-04-14 00:24:01,Pending,2186
402220,71757,2023-08-15 23:30:23,CANCELADO,5252
585973,13031,2025-03-27 20:07:36,Pending,955
314826,85489,2023-09-14 22:15:19,CANCELADO,825
153759,43985,2024-12-10 03:14:22,Confirmado,2027
515888,45637,2025-07-15 11:39:07,CANCELADO,852
849131,11605,2023-07-30 15:03:43,Confirmado,3257
379121,51916,2025-04-08 14:30:05,CANCELADO,723
847625,79354,2023-08-07 23:07:10,Confirmado,7393
621040,79266,2024-06-27 04:36:19,Confirmado,1280
347607,28042,2024-09-14 16:32:48,Confirmado,3153
391815,41431,2025-03-04 18:52:01,Confirmado,1149
957059,23559,2025-04-29 12:20:59,Confirmado,2137
739332,81695,2025-06-11 18:20:48,Pending,3520
839898,46433,2023-08-10 11:56:59,CANCELADO,407
285467,75389,2024-11-04 21:37:52,CANCELADO,3331
164542,78527,2024-06-16 11:29:10,Confirmado,3067
697363,21466,2025-04-14 06:36:39,Confirmado,1898
825752,55376,2024-08-12 16:52:06,Confirmado,1265
398909,95028,2025-05-04 17:14:54,Confirmado,2393
174568,37263,2024-03-27 06:21:11,Confirmado,5281
819353,67551,2023-10-31 14:56:02,Confirmado,2845
735452,34086,2025-01-28 19:53:05,Confirmado,5297
403866,53894,2023-08-05 14:47:18,Confirmado,2285
250669,31316,2023-10-16 10:17:39,Confirmado,3233
719265,58966,2024-04-20 04:51:12,Confirmado,6776
386190,83729,2024-12-12 11:27:34,Confirmado,236
546244,46193,2024-07-21 15:54:47,Confirmado,3806
563557,94356,2024-09-05 19:52:17,CANCELADO,1181
292231,96502,2023-12-02 14:16:27,Confirmado,1680
784885,14334,2025-04-01 15:09:00,Confirmado,1736
957274,47371,2023-12-24 05:16:36,Pending,1354
772911,10689,2025-01-04 07:56:23,CANCELADO,2509
278990,74522,2025-03-16 15:16:55,Confirmado,914
839322,97281,2024-07-06 15:12:45,Pending,4646
399726,90258,2025-04-20 06:13:43,CANCELADO,5064
